onset	duration	word	response	response_time	trial_type
1.2178	2.5	Cookie		1.3321	Hit
4.6701	2.5	Skunk		0.9793	Hit
7.9063	2.5	Sun		0.7222	Hit
10.9915	2.5	Cereal		0.7462	CR
14.5275	2.5	Pea		0.7679	CR
18.2800	2.5	Saucer		0.7797	Hit
21.6822	2.5	Frog		0.8849	Miss
25.2350	2.5	Camera		0.8333	Hit
28.3701	2.5	Weed		1.4927	FA
32.1402	2.5	Pin		0.8361	Hit
35.3925	2.5	Sand		1.5858	CR
39.0116	2.5	Lemon		1.0567	CR
42.0651	2.5	Curler		1.1689	CR
45.9833	2.5	Glass		0.9445	CR
49.9197	2.5	Orange		0.9709	Hit
53.1219	2.5	Rock		1.1187	Hit
56.6912	2.5	Rose		0.9354	Hit
60.5272	2.5	Fur		1.0132	CR
63.8130	2.5	Banana		0.8200	Hit
67.4656	2.5	Fox		0.9094	Hit
70.5843	2.5	Honey		1.2728	CR
73.7047	2.5	Mountain		1.0419	CR
77.3891	2.5	Asparagus		1.2924	CR
81.3087	2.5	Plum		1.1100	CR
85.2117	2.5	Lamp	NaN	1.2325	CR
88.6975	2.5	Tooth		0.8299	Hit
92.4164	2.5	Cement		1.0101	CR
96.1530	2.5	Soup		0.8455	Hit
99.5219	2.5	House		0.7527	Hit
102.5408	2.5	Egg		0.8632	Hit
105.9264	2.5	Balloon		0.9965	Hit
109.8961	2.5	Skin		0.9461	CR
113.2151	2.5	Seed		0.8992	Hit
117.0177	2.5	Basin		0.9296	Hit
120.3035	2.5	Car		0.8500	Hit
123.4059	2.5	Sofa		0.9348	Hit
126.7246	2.5	Whale		0.9646	CR
130.3119	2.5	Fruit		0.9011	Hit
133.6641	2.5	Hammer		0.9713	CR
137.3656	2.5	Bath		0.8604	Hit
140.8848	2.5	Garden		0.8252	Hit
144.6875	2.5	Shark		1.5931	CR
148.2913	2.5	Flea		0.8998	CR
151.6926	2.5	Sheep		0.9148	Hit
155.3452	2.5	Land		0.8416	Hit
159.2979	2.5	Sleigh		1.1324	CR
162.9840	2.5	Bread		0.8897	Hit
166.6534	2.5	Water		1.1454	CR
170.4559	2.5	Wood		0.8591	CR
174.1601	2.5	Pants		0.9608	CR
178.0119	2.5	Jeep		0.7779	Hit
181.0984	2.5	Radio		0.7872	Hit
184.4158	2.5	Brick		0.8781	CR
187.7032	2.5	Stick		0.9444	CR
191.6546	2.5	Garlic		1.0147	CR
195.6745	2.5	Broom		0.7800	Hit
199.6603	2.5	Duck		0.9315	CR
202.7126	2.5	Painting		0.7414	Hit
206.2988	2.5	Drum		0.8491	CR
210.0681	2.5	Book		0.9029	CR
213.7217	2.5	Jacket		1.1903	CR
217.7234	2.5	Spoon		0.9953	Hit
220.9922	2.5	Beach		0.7356	Hit
224.3280	2.5	Beef		0.8413	CR
227.7654	2.5	Tomato		0.8584	CR
230.9830	2.5	Hand		1.3178	CR
234.0352	2.5	Clothes		0.6709	Hit
237.8546	2.5	Chalk		1.8066	FA
241.6408	2.5	Coat		1.3746	CR
244.6761	2.5	Kettle		1.5949	CR
247.8119	2.5	Onion		0.9373	Hit
251.3309	2.5	Pedal		0.9638	Hit
254.9001	2.5	Frost		0.7445	Hit
258.8695	2.5	Bracelet		0.9861	Hit
262.0218	2.5	Soda		0.8821	CR
265.2078	2.5	Stomach		0.8662	Hit
268.2932	2.5	Eye		0.7319	Hit
271.7290	2.5	Butter		1.3371	FA
274.9478	2.5	Button		0.8753	CR
278.0002	2.5	Tent		0.6994	CR
281.2024	2.5	Rice		0.8416	CR
284.6715	2.5	Knife		0.9291	Hit
288.1242	2.5	Toe		0.8177	CR
291.4600	2.5	Shirt		0.7924	Hit
294.6954	2.5	Chicken		0.9144	Hit
298.5983	2.5	Flag		1.2348	CR
302.1010	2.5	Gravy		0.8508	Hit
305.9537	2.5	Walrus		1.0856	Hit
309.3562	2.5	Blanket		0.8004	CR
312.5249	2.5	Blouse		0.8639	CR
316.3939	2.5	Rocket		1.5576	CR
319.9804	2.5	Ceiling		1.3120	CR
323.2340	2.5	Shrimp		1.4796	CR
326.7351	2.5	Cork		0.7610	Hit
330.6045	2.5	Snake		1.4786	CR
334.4571	2.5	Limousine		1.1883	CR
338.4433	2.5	Snow		1.0274	Hit
341.9799	2.5	Jaw		0.8526	Hit
345.6151	2.5	Handkerchief		0.6082	Hit
349.0179	2.5	Rug		0.8245	Hit
